13518,[0 0 2 2 1 1 0 0 2],0,-3
15156,[0 0 1 0 1 2 2 0 2],-2,-3
11085,[0 2 1 2 1 0 0 2 1],0,-1
3509,[2 2 2 0 1 2 1 1 0],0,1
13071,[0 1 0 1 2 2 2 2 1],-2,-1
5533,[1 2 2 0 2 1 1 2 0],0,1
11465,[2 2 1 1 0 2 0 2 1],-2,-1
16736,[2 1 2 1 2 2 1 1 2],0,1
19067,[2 1 0 1 1 0 2 2 2],0,1
8282,[2 0 2 0 0 1 2 0 1],-1,-1
2088,[0 0 1 2 1 2 2 0 0],2,-2
16963,[1 2 0 1 2 0 2 1 2],-2,-1
13434,[0 2 1 2 0 1 0 0 2],-1,-3
304,[1 2 0 2 0 1 0 0 0],-2,0
10266,[0 2 0 2 0 0 2 1 1],-1,-3
19525,[1 1 0 0 1 2 2 2 2],0,1
8701,[1 2 0 1 2 2 2 0 1],-1,-1
11375,[2 2 0 1 2 1 0 2 1],0,1
11346,[0 2 0 0 2 1 0 2 1],0,1
5864,[2 1 0 1 0 0 2 2 0],-2,-3
16015,[1 1 0 2 2 2 0 1 2],0,1
11154,[0 1 0 2 2 0 0 2 1],-2,-3
5035,[1 1 1 0 2 2 0 2 0],-1,1
2846,[2 0 1 0 2 2 0 1 0],-1,-1
4068,[0 0 2 0 2 1 2 1 0],0,1
16261,[1 2 0 2 2 0 1 1 2],-2,-1
2734,[1 2 0 2 0 2 0 1 0],-2,-3
2351,[2 0 0 0 2 0 0 1 0],-1,0
3814,[1 2 0 0 2 0 2 1 0],0,-3
11559,[0 1 0 2 1 2 0 2 1],-1,-2
3718,[1 0 2 2 0 0 2 1 0],0,-2
19533,[0 1 1 0 1 2 2 2 2],0,1
14171,[2 1 2 2 0 1 1 0 2],-2,-1
3096,[0 0 2 0 2 0 1 1 0],0,-2
12920,[2 1 1 1 0 2 2 2 1],-1,0
18806,[2 1 1 0 1 2 1 2 2],0,1
2653,[1 2 0 2 2 1 0 1 0],-2,-2
464,[2 1 0 2 2 1 0 0 0],-1,-1
8550,[0 0 2 1 0 2 2 0 1],-2,-3
11036,[2 0 2 0 1 0 0 2 1],-2,-3
17242,[1 2 1 2 2 1 2 1 2],-1,1
8236,[1 0 0 2 2 0 2 0 1],-1,-1
18886,[1 1 1 0 2 2 1 2 2],0,1
19289,[2 0 1 0 1 1 2 2 2],0,1
17097,[0 2 0 0 1 1 2 1 2],-2,-2
1958,[2 1 1 0 0 2 2 0 0],-1,-3
5063,[2 1 1 1 2 2 0 2 0],-2,-1
15858,[0 0 1 2 0 2 0 1 2],0,-2
1388,[2 0 1 0 2 2 1 0 0],-1,-1
5207,[2 1 2 0 1 0 1 2 0],-2,-2
18012,[0 1 0 1 0 2 0 2 2],-1,-1
11572,[1 2 1 2 1 2 0 2 1],0,1
10829,[2 0 0 2 1 2 2 1 1],0,1
17126,[2 2 0 1 1 1 2 1 2],0,1
17027,[2 2 1 0 0 1 2 1 2],0,-1
2059,[1 2 0 1 1 2 2 0 0],0,-2
714,[0 1 1 2 2 2 0 0 0],0,1
15933,[0 1 0 2 1 2 0 1 2],-1,1
11817,[0 0 2 2 1 0 1 2 1],-2,-2
11981,[2 0 2 2 0 1 1 2 1],-2,-1
11822,[2 1 2 2 1 0 1 2 1],-1,0
12382,[1 2 1 2 2 2 1 2 1],0,1
12503,[2 0 0 1 1 0 2 2 1],-2,-2
13532,[2 1 0 0 2 1 0 0 2],0,1
17227,[1 0 0 2 2 1 2 1 2],-2,-1
887,[2 1 2 2 1 0 1 0 0],-2,-2
2688,[0 2 1 0 0 2 0 1 0],-2,0
15623,[2 2 1 2 0 1 0 1 2],-1,-1
10106,[2 2 0 2 1 2 1 1 1],0,1
5237,[2 2 2 1 1 0 1 2 0],0,1
5245,[1 2 0 2 1 0 1 2 0],0,-1
16831,[1 0 1 2 0 0 2 1 2],-2,-2
17534,[2 0 1 1 0 0 0 2 2],-1,-1
10846,[1 0 2 2 1 2 2 1 1],0,1
11484,[0 0 1 2 0 2 0 2 1],0,-2
16811,[2 2 1 1 0 0 2 1 2],-1,-1
1194,[0 2 0 2 2 1 1 0 0],-2,-3
6721,[1 2 2 2 1 0 0 0 1],0,1
3859,[1 2 2 1 2 0 2 1 0],0,1
2664,[0 0 2 2 2 1 0 1 0],0,-3
8073,[0 0 0 2 0 0 2 0 1],-1,0
676,[1 0 0 1 2 2 0 0 0],0,-4
12380,[2 1 1 2 2 2 1 2 1],0,1
8619,[0 2 0 1 1 2 2 0 1],-2,-2
2347,[1 2 2 2 1 0 0 1 0],-2,-2
11340,[0 0 0 0 2 1 0 2 1],2,0
18858,[0 1 1 2 1 2 1 2 2],0,1
1807,[1 2 2 0 1 1 2 0 0],0,-1
15490,[1 0 2 0 2 0 0 1 2],-1,-1
10796,[2 1 2 0 1 2 2 1 1],0,1
266,[2 1 2 0 0 1 0 0 0],0,-2
15693,[0 2 0 2 1 1 0 1 2],0,-2
7076,[2 0 0 1 0 2 0 0 1],-2,0
13028,[2 1 1 2 1 2 2 2 1],0,1
16865,[2 2 1 0 1 0 2 1 2],-1,-1
7182,[0 0 0 2 1 2 0 0 1],0,-3
12533,[2 1 0 2 1 0 2 2 1],0,1
4955,[2 1 1 0 1 2 0 2 0],0,-2
14830,[1 2 0 0 0 1 2 0 2],-2,-3
3560,[2 1 2 2 1 2 1 1 0],0,1
19044,[0 0 1 0 1 0 2 2 2],0,1
5685,[0 2 1 0 1 2 1 2 0],-1,1
191,[2 0 0 1 2 0 0 0 0],-1,0
4784,[2 1 0 0 2 1 0 2 0],0,-3
12148,[1 2 2 2 2 1 1 2 1],0,1
11436,[0 2 1 0 0 2 0 2 1],0,-2
9179,[2 2 2 0 2 1 0 1 1],0,1
18381,[0 1 2 2 1 0 1 2 2],-1,-1
11584,[1 0 0 0 2 2 0 2 1],-1,-1
13710,[0 1 2 0 1 2 0 0 2],0,1
17378,[2 2 1 1 1 2 2 1 2],-1,1
7043,[2 1 2 2 2 1 0 0 1],-2,-1
16599,[0 1 2 2 0 2 1 1 2],0,1
12946,[1 1 1 2 0 2 2 2 1],0,1
1978,[1 2 0 1 0 2 2 0 0],-1,-3
8668,[1 0 0 0 2 2 2 0 1],-1,-1
16360,[1 2 2 2 0 1 1 1 2],-1,0
2345,[2 1 2 2 1 0 0 1 0],-1,1
11365,[1 2 2 0 2 1 0 2 1],0,1
3419,[2 2 1 0 0 2 1 1 0],-1,-1
1762,[1 2 0 2 0 1 2 0 0],0,-2
18698,[2 1 1 2 2 1 1 2 2],0,1
14018,[2 1 0 0 2 0 1 0 2],0,1
5555,[2 0 2 1 2 1 1 2 0],0,-1
4690,[1 0 2 2 0 1 0 2 0],-2,-3
582,[0 2 1 0 1 2 0 0 0],-2,0
1152,[0 0 2 0 2 1 1 0 0],0,-2
15379,[1 2 1 2 0 0 0 1 2],-2,-2
12989,[2 0 0 1 1 2 2 2 1],-2,-1
15102,[0 0 1 1 0 2 2 0 2],-2,-3
13507,[1 2 0 2 1 1 0 0 2],-2,-2
11586,[0 1 0 0 2 2 0 2 1],-2,-3
99,[0 0 2 0 1 0 0 0 0],0,-2
10391,[2 1 2 0 2 0 2 1 1],0,1
14676,[0 2 1 0 1 0 2 0 2],0,-3
2679,[0 2 0 0 0 2 0 1 0],-2,-1
15806,[2 0 1 0 0 2 0 1 2],0,-2
13082,[2 1 1 1 2 2 2 2 1],-1,1
16547,[2 1 2 0 0 2 1 1 2],0,1
15773,[2 1 0 2 2 1 0 1 2],0,1
14628,[0 1 2 1 0 0 2 0 2],-1,-1
13590,[0 0 1 2 2 1 0 0 2],0,-3
5313,[0 1 2 1 2 0 1 2 0],0,-2
4975,[1 2 0 1 1 2 0 2 0],0,-1
13424,[2 1 0 2 0 1 0 0 2],-1,-1
14279,[2 1 2 0 2 1 1 0 2],0,1
5208,[0 2 2 0 1 0 1 2 0],0,-2
3883,[1 1 2 2 2 0 2 1 0],0,1
6185,[2 0 0 1 1 1 2 2 0],-1,1
11507,[2 1 0 0 1 2 0 2 1],-2,-2
14508,[0 0 1 0 2 2 1 0 2],-1,-1
16252,[1 2 2 1 2 0 1 1 2],0,1
12450,[0 1 0 2 0 0 2 2 1],0,-2
8708,[2 1 1 1 2 2 2 0 1],-1,0
16179,[0 2 0 2 1 0 1 1 2],0,-2
5567,[2 1 0 2 2 1 1 2 0],-2,-1
5421,[0 1 2 2 0 1 1 2 0],-2,-2
8662,[1 1 2 2 1 2 2 0 1],0,1
83,[2 0 0 0 1 0 0 0 0],0,-1
3715,[1 2 1 2 0 0 2 1 0],-2,-2
14755,[1 1 1 0 2 0 2 0 2],0,1
9375,[0 2 0 2 1 2 0 1 1],0,-1
16440,[0 2 2 2 1 1 1 1 2],1,0
7181,[2 2 2 1 1 2 0 0 1],0,1
17879,[2 1 0 2 1 1 0 2 2],-2,-1
3995,[2 2 2 0 1 1 2 1 0],0,1
15720,[0 2 0 0 2 1 0 1 2],0,-3
2069,[2 2 1 1 1 2 2 0 0],-2,-1
18230,[2 1 0 0 0 0 1 2 2],-2,-3
13143,[0 1 2 0 0 0 0 0 2],-1,0
9469,[1 0 2 2 2 2 0 1 1],0,1
18624,[0 1 2 2 1 1 1 2 2],-1,0
4138,[1 2 0 0 0 2 2 1 0],-2,-3
17849,[2 0 0 1 1 1 0 2 2],-1,1
15784,[1 2 1 2 2 1 0 1 2],-1,0
4693,[1 1 2 2 0 1 0 2 0],0,-2
5874,[0 2 1 1 0 0 2 2 0],-1,-1
8219,[2 0 1 1 2 0 2 0 1],-1,-2
8084,[2 0 1 2 0 0 2 0 1],0,1
10443,[0 1 2 2 2 0 2 1 1],0,1
35,[2 2 0 1 0 0 0 0 0],-1,1
6622,[1 2 0 2 0 0 0 0 1],0,2
1647,[0 0 0 1 2 0 2 0 0],-1,0
13326,[0 2 1 1 2 0 0 0 2],-1,-1
12812,[2 1 1 0 2 1 2 2 1],0,1
4158,[0 0 0 1 0 2 2 1 0],2,0
15631,[1 2 2 2 0 1 0 1 2],-1,-1
4876,[1 2 1 0 0 2 0 2 0],0,-2
7999,[1 2 0 2 2 2 1 0 1],0,1
11901,[0 1 2 2 2 0 1 2 1],-2,-1
4603,[1 1 1 2 2 0 0 2 0],-1,1
12489,[0 2 1 0 1 0 2 2 1],0,-1
4073,[2 1 2 0 2 1 2 1 0],0,1
13654,[1 0 2 1 0 2 0 0 2],0,1
15541,[1 2 1 2 2 0 0 1 2],-1,-1
14034,[0 1 2 0 2 0 1 0 2],-1,-1
5725,[1 0 0 2 1 2 1 2 0],0,-1
15148,[1 0 0 0 1 2 2 0 2],-1,-1
9387,[0 0 2 2 1 2 0 1 1],0,-1
5483,[2 0 0 2 1 1 1 2 0],-2,-2
782,[2 2 2 1 0 0 1 0 0],0,1
14783,[2 1 1 1 2 0 2 0 2],0,1
15816,[0 1 2 0 0 2 0 1 2],0,1
2155,[1 1 2 1 2 2 2 0 0],0,1
11033,[2 2 1 0 1 0 0 2 1],0,-1
2738,[2 0 1 2 0 2 0 1 0],-1,-1
10226,[2 0 2 0 0 0 2 1 1],-1,-1
5569,[1 2 0 2 2 1 1 2 0],0,1
18808,[1 2 1 0 1 2 1 2 2],0,1
5846,[2 1 1 0 0 0 2 2 0],-1,-1
18680,[2 1 2 1 2 1 1 2 2],0,1
1043,[2 2 1 2 0 1 1 0 0],0,-1
4530,[0 1 2 2 1 0 0 2 0],-2,-3
8543,[2 0 1 1 0 2 2 0 1],-2,-2
567,[0 0 0 0 1 2 0 0 0],0,-2
2067,[0 2 1 1 1 2 2 0 0],0,-2
14969,[2 0 1 2 1 1 2 0 2],0,1
17865,[0 0 2 1 1 1 0 2 2],-1,1
1267,[1 2 2 1 0 2 1 0 0],-1,1
14342,[2 1 0 0 0 2 1 0 2],-1,-1
12474,[0 0 0 0 1 0 2 2 1],-2,-4
10798,[1 2 2 0 1 2 2 1 1],0,1
14963,[2 1 0 2 1 1 2 0 2],0,1
7778,[2 0 0 0 0 2 1 0 1],-2,0
4201,[1 2 1 2 0 2 2 1 0],-2,-1
13620,[0 1 1 0 0 2 0 0 2],0,-1
19335,[0 1 0 2 1 1 2 2 2],0,1
17114,[2 1 2 0 1 1 2 1 2],0,1
6782,[2 1 0 2 2 0 0 0 1],-1,-1
13734,[0 0 2 1 1 2 0 0 2],0,1
10986,[0 2 2 1 0 0 0 2 1],-1,-1
17796,[0 1 0 2 0 1 0 2 2],-2,-3
18489,[0 1 2 0 0 1 1 2 2],-2,-2
9551,[2 0 2 2 0 0 1 1 1],-1,1
13744,[1 0 0 2 1 2 0 0 2],0,-2
1423,[1 0 2 1 2 2 1 0 0],1,1
14042,[2 0 0 1 2 0 1 0 2],0,1
13426,[1 2 0 2 0 1 0 0 2],-2,-3
11720,[2 0 0 2 0 0 1 2 1],0,-2
1800,[0 0 2 0 1 1 2 0 0],0,-4
17166,[0 1 2 2 1 1 2 1 2],0,1
2771,[2 2 1 0 1 2 0 1 0],-2,-2
19198,[1 0 0 0 0 1 2 2 2],0,1
898,[1 2 0 0 2 0 1 0 0],2,0
5138,[2 2 0 1 0 0 1 2 0],-1,-1
13080,[0 1 1 1 2 2 2 2 1],-1,0
4085,[2 2 0 1 2 1 2 1 0],-1,-1
3787,[1 2 0 2 1 0 2 1 0],-1,-2
18513,[0 0 2 1 0 1 1 2 2],0,-1
1458,[0 0 0 0 0 0 2 0 0],0,-3
6080,[2 1 0 0 0 1 2 2 0],-1,-1
15845,[2 1 2 1 0 2 0 1 2],0,1
5286,[0 1 2 0 2 0 1 2 0],0,-3
8694,[0 0 0 1 2 2 2 0 1],0,-3
2762,[2 2 0 0 1 2 0 1 0],-2,-3
5405,[2 1 0 2 0 1 1 2 0],-2,-2
4245,[0 2 0 1 1 2 2 1 0],0,-2
1630,[1 0 1 0 2 0 2 0 0],0,-4
1896,[0 2 0 1 2 1 2 0 0],-1,-1
15814,[1 0 2 0 0 2 0 1 2],0,1
18824,[2 1 0 1 1 2 1 2 2],1,0
10746,[0 0 0 2 0 2 2 1 1],-1,-1
6279,[0 2 1 1 2 1 2 2 0],0,1
7767,[0 0 2 2 2 1 1 0 1],0,-2
14607,[0 0 0 1 0 0 2 0 2],-1,0
2374,[1 2 2 0 2 0 0 1 0],0,-2
4472,[2 2 1 0 1 0 0 2 0],1,0
6367,[1 1 2 1 0 2 2 2 0],-1,-1
17062,[1 2 2 1 0 1 2 1 2],1,0
1954,[1 0 1 0 0 2 2 0 0],-2,0
14729,[2 1 1 2 1 0 2 0 2],0,1
630,[0 0 1 2 1 2 0 0 0],0,-3
6238,[1 0 0 0 2 1 2 2 0],-1,-1
906,[0 2 1 0 2 0 1 0 0],2,0
4052,[2 0 0 0 2 1 2 1 0],-1,-1
70,[1 2 1 2 0 0 0 0 0],0,2
17296,[1 2 1 1 0 2 2 1 2],-1,0
7214,[2 1 0 0 2 2 0 0 1],-2,-3
6630,[0 2 1 2 0 0 0 0 1],-1,1
8605,[1 0 2 0 1 2 2 0 1],0,1
11285,[2 2 2 0 1 1 0 2 1],0,1
1469,[2 0 1 0 0 0 2 0 0],-1,0
1534,[1 1 2 2 0 0 2 0 0],0,-2
5453,[2 2 2 0 1 1 1 2 0],0,1
17632,[1 0 0 2 1 0 0 2 2],-2,-3
16622,[2 2 1 0 1 2 1 1 2],0,1
5499,[0 0 2 2 1 1 1 2 0],0,-2
8037,[0 0 2 0 0 0 2 0 1],-1,0
4874,[2 1 1 0 0 2 0 2 0],-1,-3
562,[1 1 2 2 0 2 0 0 0],-1,-1
11126,[2 0 0 1 2 0 0 2 1],-2,-3
18834,[0 2 1 1 1 2 1 2 2],0,1
16822,[1 0 0 2 0 0 2 1 2],0,-2
13264,[1 2 0 2 1 0 0 0 2],-2,-3
7197,[0 2 1 2 1 2 0 0 1],0,-1
12768,[0 2 2 1 1 1 2 2 1],0,1
14937,[0 2 0 1 1 1 2 0 2],-1,1
18914,[2 1 1 1 2 2 1 2 2],0,1
17301,[0 1 2 1 0 2 2 1 2],0,1
12917,[2 0 1 1 0 2 2 2 1],-1,-1
13519,[1 0 2 2 1 1 0 0 2],-2,-2
1726,[1 2 2 0 0 1 2 0 0],0,-2
13390,[1 2 2 0 0 1 0 0 2],0,-2
4946,[2 1 0 0 1 2 0 2 0],-2,-3
17164,[1 0 2 2 1 1 2 1 2],-1,0
1522,[1 0 1 2 0 0 2 0 0],-1,1
780,[0 2 2 1 0 0 1 0 0],0,2
18856,[1 0 1 2 1 2 1 2 2],0,1
16837,[1 2 1 2 0 0 2 1 2],-1,-1
6132,[0 1 0 2 0 1 2 2 0],-1,-1
5176,[1 0 2 2 0 0 1 2 0],-2,-3
15007,[1 1 2 0 2 1 2 0 2],0,1
14880,[0 1 0 2 0 1 2 0 2],-1,-1
386,[2 2 0 2 1 1 0 0 0],-1,-1
6208,[1 2 2 1 1 1 2 2 0],0,1
17760,[0 1 2 0 0 1 0 2 2],-2,-3
10751,[2 1 0 2 0 2 2 1 1],0,1
11141,[2 2 1 1 2 0 0 2 1],0,1
17275,[1 1 2 0 0 2 2 1 2],0,1
2195,[2 2 0 0 0 0 0 1 0],-2,0
1662,[0 2 1 1 2 0 2 0 0],-2,-3
16442,[2 2 2 2 1 1 1 1 2],0,1
13819,[1 1 2 1 2 2 0 0 2],0,1
4341,[0 1 2 1 2 2 2 1 0],0,1
11448,[0 0 0 1 0 2 0 2 1],-2,0
18676,[1 0 2 1 2 1 1 2 2],0,1
9071,[2 2 2 2 0 1 0 1 1],0,1
4808,[2 0 0 1 2 1 0 2 0],-1,-1
14379,[0 2 1 1 0 2 1 0 2],0,-1
15624,[0 0 2 2 0 1 0 1 2],-2,-3
11687,[2 1 2 0 0 0 1 2 1],-1,-2
18596,[2 0 2 1 1 1 1 2 2],0,1
11847,[0 1 2 0 2 0 1 2 1],0,-2
16956,[0 0 0 1 2 0 2 1 2],-1,-1
1421,[2 2 1 1 2 2 1 0 0],-1,-1
618,[0 2 2 1 1 2 0 0 0],-1,-1
14231,[2 0 0 2 1 1 1 0 2],-2,-2
8641,[1 0 0 2 1 2 2 0 1],0,1
6240,[0 1 0 0 2 1 2 2 0],-1,-1
6283,[1 0 2 1 2 1 2 2 0],0,1
14154,[0 2 0 2 0 1 1 0 2],-2,-3
8927,[2 2 1 0 2 0 0 1 1],0,-1
5733,[0 0 1 2 1 2 1 2 0],-1,1
2864,[2 0 0 1 2 2 0 1 0],0,-3
12284,[2 2 2 1 1 2 1 2 1],0,1
14235,[0 2 0 2 1 1 1 0 2],-2,-2
14980,[1 1 2 2 1 1 2 0 2],1,0
12992,[2 1 0 1 1 2 2 2 1],-1,0
16190,[2 2 1 2 1 0 1 1 2],0,1
12994,[1 2 0 1 1 2 2 2 1],0,1
4277,[2 0 1 2 1 2 2 1 0],0,1
59,[2 1 0 2 0 0 0 0 0],-1,1
10791,[0 0 2 0 1 2 2 1 1],0,-1
12519,[0 0 2 1 1 0 2 2 1],0,-1
16265,[2 0 1 2 2 0 1 1 2],0,1
3103,[1 2 2 0 2 0 1 1 0],0,-1
11024,[2 2 0 0 1 0 0 2 1],0,-2
1687,[1 1 1 2 2 0 2 0 0],-1,1
12431,[2 0 1 1 0 0 2 2 1],-1,-2
7148,[2 0 2 0 1 2 0 0 1],-2,-3
16259,[2 1 0 2 2 0 1 1 2],0,1
6259,[1 1 2 0 2 1 2 2 0],0,1
17240,[2 1 1 2 2 1 2 1 2],0,1
11397,[0 1 0 2 2 1 0 2 1],-2,-2
15474,[0 1 0 0 2 0 0 1 2],2,0
17398,[1 0 1 2 1 2 2 1 2],-2,0
10848,[0 1 2 2 1 2 2 1 1],0,1
2675,[2 0 0 0 0 2 0 1 0],-2,0
12638,[2 0 0 0 0 1 2 2 1],1,0
3948,[0 2 0 2 0 1 2 1 0],-2,-3
17874,[0 0 0 2 1 1 0 2 2],0,-3
14429,[2 0 1 0 1 2 1 0 2],0,1
17222,[2 1 2 1 2 1 2 1 2],0,1
16863,[0 2 1 0 1 0 2 1 2],0,-2
3875,[2 1 1 2 2 0 2 1 0],0,1
16625,[2 0 2 0 1 2 1 1 2],0,1
10683,[0 0 2 2 2 1 2 1 1],0,1
16898,[2 1 2 1 1 0 2 1 2],0,1
2835,[0 0 0 0 2 2 0 1 0],1,0
3699,[0 0 0 2 0 0 2 1 0],1,0
14618,[2 0 1 1 0 0 2 0 2],-1,-1
10688,[2 1 2 2 2 1 2 1 1],0,1
8593,[1 2 0 0 1 2 2 0 1],-1,1
4849,[1 2 1 2 2 1 0 2 0],0,1
12850,[1 2 2 1 2 1 2 2 1],0,1
17348,[2 1 1 0 1 2 2 1 2],0,1
6285,[0 1 2 1 2 1 2 2 0],0,1
11621,[2 0 1 1 2 2 0 2 1],-1,-1
17216,[2 2 1 1 2 1 2 1 2],0,1
8238,[0 1 0 2 2 0 2 0 1],-1,-1
15802,[1 2 0 0 0 2 0 1 2],-2,-3
18557,[2 2 0 0 1 1 1 2 2],1,0
19200,[0 1 0 0 0 1 2 2 2],0,1
452,[2 0 2 1 2 1 0 0 0],-1,-1
1361,[2 0 1 2 1 2 1 0 0],0,1
15625,[1 0 2 2 0 1 0 1 2],-2,-2
4942,[1 0 0 0 1 2 0 2 0],0,2
16098,[0 2 0 2 0 0 1 1 2],-1,-3
12794,[2 1 2 2 1 1 2 2 1],0,1
4723,[1 2 2 0 1 1 0 2 0],0,-1
3823,[1 2 1 0 2 0 2 1 0],-2,-2
4901,[2 1 1 1 0 2 0 2 0],0,-2
578,[2 0 1 0 1 2 0 0 0],-2,0
11741,[2 1 2 2 0 0 1 2 1],-1,-1
3965,[2 1 2 2 0 1 2 1 0],0,1
18356,[2 1 2 1 1 0 1 2 2],1,0
8011,[1 0 2 2 2 2 1 0 1],0,1
13351,[1 1 1 2 2 0 0 0 2],0,1
19206,[0 0 1 0 0 1 2 2 2],0,1
17915,[2 1 1 0 2 1 0 2 2],0,1
5789,[2 0 1 1 2 2 1 2 0],-1,-1
18674,[2 2 1 1 2 1 1 2 2],0,1
15712,[1 2 2 2 1 1 0 1 2],-1,0
5970,[0 1 0 2 1 0 2 2 0],-1,-1
1046,[2 0 2 2 0 1 1 0 0],-2,-3
5738,[2 1 1 2 1 2 1 2 0],0,1
800,[2 2 1 2 0 0 1 0 0],1,0
15188,[2 1 1 1 1 2 2 0 2],1,0
3877,[1 2 1 2 2 0 2 1 0],-2,-1
7241,[2 1 0 1 2 2 0 0 1],0,-2
3618,[0 0 0 2 2 2 1 1 0],0,1
384,[0 2 0 2 1 1 0 0 0],0,2
13577,[2 1 2 1 2 1 0 0 2],0,1
678,[0 1 0 1 2 2 0 0 0],0,-2
2410,[1 2 0 2 2 0 0 1 0],-2,-3
7613,[2 2 2 2 0 1 1 0 1],0,1
12907,[1 0 0 1 0 2 2 2 1],0,-2
5699,[2 0 0 1 1 2 1 2 0],0,-2
1745,[2 2 1 1 0 1 2 0 0],0,-1
16530,[0 2 0 0 0 2 1 1 2],-1,-3
10690,[1 2 2 2 2 1 2 1 1],0,1
11443,[1 1 2 0 0 2 0 2 1],0,-2
16854,[0 2 0 0 1 0 2 1 2],0,-3
17183,[2 0 1 0 2 1 2 1 2],0,1
536,[2 1 2 1 0 2 0 0 0],-2,-3
18023,[2 1 1 1 0 2 0 2 2],-1,-1
15761,[2 0 2 1 2 1 0 1 2],0,1
17400,[0 1 1 2 1 2 2 1 2],0,1
3751,[1 2 2 0 1 0 2 1 0],-2,-2
10985,[2 1 2 1 0 0 0 2 1],-2,-2
16930,[1 0 0 0 2 0 2 1 2],-2,-3
396,[0 0 2 2 1 1 0 0 0],2,0
19219,[1 1 2 0 0 1 2 2 2],0,1
3944,[2 0 0 2 0 1 2 1 0],0,1
5259,[0 1 2 2 1 0 1 2 0],0,-2
14465,[2 0 2 1 1 2 1 0 2],0,1
17528,[2 1 0 1 0 0 0 2 2],-1,-1
13430,[2 0 1 2 0 1 0 0 2],-1,-1
8231,[2 1 2 1 2 0 2 0 1],0,1
268,[1 2 2 0 0 1 0 0 0],0,-2
18754,[1 2 1 1 0 2 1 2 2],0,1
1142,[2 2 0 0 2 1 1 0 0],-1,-1
12398,[2 1 0 0 0 0 2 2 1],-2,-3
15396,[0 2 0 0 1 0 0 1 2],2,0
5487,[0 2 0 2 1 1 1 2 0],-2,-2
8318,[2 0 0 2 0 1 2 0 1],0,1
1427,[2 1 2 1 2 2 1 0 0],-2,-1
13949,[2 2 1 0 1 0 1 0 2],0,1
18830,[2 0 1 1 1 2 1 2 2],0,1
8670,[0 1 0 0 2 2 2 0 1],-1,-1
55,[1 0 0 2 0 0 0 0 0],0,-2
4749,[0 2 2 1 1 1 0 2 0],-1,1
3812,[2 1 0 0 2 0 2 1 0],-1,-1
3662,[2 2 1 0 0 0 2 1 0],-2,-3
4262,[2 1 2 1 1 2 2 1 0],0,1
2862,[0 0 0 1 2 2 0 1 0],0,-2
9252,[0 0 2 0 0 2 0 1 1],0,-1
1939,[1 1 2 2 2 1 2 0 0],0,1
3732,[0 2 0 0 1 0 2 1 0],2,2
2212,[1 2 2 0 0 0 0 1 0],-2,-4
4444,[1 2 1 2 0 0 0 2 0],0,-2
7990,[1 2 2 1 2 2 1 0 1],0,1
4548,[0 1 1 0 2 0 0 2 0],0,-4
4870,[1 0 1 0 0 2 0 2 0],-1,-1
13546,[1 0 2 0 2 1 0 0 2],0,-3
2890,[1 0 0 2 2 2 0 1 0],0,1
14392,[1 0 0 2 0 2 1 0 2],-1,-1
1158,[0 2 2 0 2 1 1 0 0],-1,-1
13534,[1 2 0 0 2 1 0 0 2],-2,-3
5501,[2 0 2 2 1 1 1 2 0],-1,-1
18527,[2 1 0 2 0 1 1 2 2],-2,-1
16977,[0 1 2 1 2 0 2 1 2],0,1
9663,[0 2 2 0 2 0 1 1 1],-1,1
11351,[2 0 1 0 2 1 0 2 1],-1,1
5400,[0 0 0 2 0 1 1 2 0],-2,0
10917,[0 0 1 2 2 2 2 1 1],0,1
15163,[1 2 1 0 1 2 2 0 2],-2,-1
15500,[2 0 0 1 2 0 0 1 2],0,1
5976,[0 0 1 2 1 0 2 2 0],-1,-1
15765,[0 2 2 1 2 1 0 1 2],-1,-1
1589,[2 1 2 1 1 0 2 0 0],0,-1
17451,[0 0 1 1 2 2 2 1 2],-2,-1
18572,[2 1 2 0 1 1 1 2 2],-1,0
18111,[0 1 2 1 1 2 0 2 2],0,1
3637,[1 0 2 2 2 2 1 1 0],0,1
14589,[0 0 1 0 0 0 2 0 2],-1,0
11129,[2 1 0 1 2 0 0 2 1],-2,-2
3623,[2 1 0 2 2 2 1 1 0],0,1
15311,[2 0 0 0 0 0 0 1 2],-2,0
16218,[0 0 2 0 2 0 1 1 2],-1,-1
18306,[0 0 0 0 1 0 1 2 2],-2,-4
19101,[0 1 1 2 1 0 2 2 2],0,1
14612,[2 1 0 1 0 0 2 0 2],-1,-1
4837,[1 1 0 2 2 1 0 2 0],-2,-2
6746,[2 1 2 0 2 0 0 0 1],-2,-3
10019,[2 0 0 2 0 2 1 1 1],-1,1
783,[0 0 0 2 0 0 1 0 0],0,-2
15449,[2 1 0 2 1 0 0 1 2],-1,1
14933,[2 0 0 1 1 1 2 0 2],0,1
10150,[1 2 2 0 2 2 1 1 1],0,1
13077,[0 0 1 1 2 2 2 2 1],-2,-1
9718,[1 2 2 2 2 0 1 1 1],0,1
12168,[0 0 2 0 0 2 1 2 1],0,-2
7992,[0 0 0 2 2 2 1 0 1],0,1
19081,[1 0 2 1 1 0 2 2 2],0,1
4288,[1 1 2 2 1 2 2 1 0],0,1
4896,[0 0 1 1 0 2 0 2 0],-2,0
15710,[2 1 2 2 1 1 0 1 2],0,1
11861,[2 2 0 1 2 0 1 2 1],0,1
9394,[1 2 2 2 1 2 0 1 1],0,1
